Calendar Year,Property ID,Property Name,Address 1,City,Primary Property Type - Self Selected,Year Built,Occupancy,Electricity - Weather Normalized Site Electricity Use (Grid and Onsite Renewables) (kWh),Electricity - Weather Normalized Site Electricity Intensity (Grid and Onsite Renewables) (kWh/ft²),Percent Electricity,Electricity - Weather Normalized Site Electricity Use (Grid and Onsite Renewables) (kWh),Annual Maximum Demand (kW),Property GFA - Calculated (Buildings) (ft²),Electric Distribution Utility,Borough,Postal Code,Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),ENERGY STAR Score,longitude,latitude
2016,0292/001_2016,111 Sutter Street,111 SUTTER ST,San Francisco,Commercial,1926.0,,,0.0,0,,,286357,PG&E,Financial District/South Beach,94104,56.5,59.9,1145.7,92.0,-122.40252360680356,37.78976014572264
2015,0292/001_2015,111 Sutter Street,111 SUTTER ST,San Francisco,Commercial,1926.0,,,0.0,0,,,286357,PG&E,Financial District/South Beach,94104,52.3,54.3,1069.4,92.0,-122.40252360680356,37.78976014572264
2014,0292/001_2014,111 Sutter Street,111 SUTTER ST,San Francisco,Commercial,1926.0,,,0.0,0,,,286357,PG&E,Financial District/South Beach,94104,53.1,56.5,1091.9,91.0,-122.40252360680356,37.78976014572264
2013,0292/001_2013,111 Sutter Street,111 SUTTER ST,San Francisco,Commercial,1926.0,,,0.0,0,,,286357,PG&E,Financial District/South Beach,94104,59.9,60.1,1206.3,88.0,-122.40252360680356,37.78976014572264
2012,0292/001_2012,111 Sutter Street,111 SUTTER ST,San Francisco,Commercial,1926.0,,,0.0,0,,,286357,PG&E,Financial District/South Beach,94104,67.4,65.5,1465.42,85.0,-122.40252360680356,37.78976014572264
2011,0292/001_2011,111 Sutter Street,111 SUTTER ST,San Francisco,Commercial,1926.0,,,0.0,0,,,286357,PG&E,Financial District/South Beach,94104,66.8,64.4,1442.8,82.0,-122.40252360680356,37.78976014572264
2023,0292/001_2023,111 Sutter Street,111 SUTTER ST,San Francisco,Commercial,1926.0,,1351648.6,4.720152117810985,100,1351648.6,,286357,PG&E,Financial District/South Beach,94104,28.5,27.8,562.3,95.0,-122.40252360680356,37.78976014572264
2024,0292/001_2024,111 Sutter Street,111 SUTTER ST,San Francisco,Commercial,1926.0,,1286362.8,4.492164675562322,100,1286362.8,,286357,PG&E,Financial District/South Beach,94104,23.2,22.7,441.28,97.0,-122.40252360680356,37.78976014572264
2018,0292/002_2018,One Montgomery,1 MONTGOMERY STREET,San Francisco,Commercial,1908.0,,606632.2,7.994625724828676,100,606632.2,,75880,PG&E,Financial District/South Beach,94104,27.3,27.3,145.8,87.0,-122.40241859588274,37.78924954903801
2019,0292/002_2019,One Montgomery,1 MONTGOMERY STREET,San Francisco,Commercial,1908.0,,546514.7,7.202355034264627,100,546514.7,,75880,PG&E,Financial District/South Beach,94104,122.8,122.8,612.1,91.0,-122.40241859588274,37.78924954903801
2020,0292/002_2020,One Montgomery,1 MONTGOMERY STREET,San Francisco,Commercial,1908.0,,261989.0,3.4526752767527675,100,261989.0,,75880,PG&E,Financial District/South Beach,94104,34.9,34.9,174.4,,-122.40241859588274,37.78924954903801
2021,0292/002_2021,One Montgomery,1 MONTGOMERY STREET,San Francisco,Commercial,1908.0,,199811.0,2.633249868212968,100,199811.0,,75880,PG&E,Financial District/South Beach,94104,9.0,9.0,41.3,100.0,-122.40241859588274,37.78924954903801
2017,0292/002_2017,One Montgomery,1 MONTGOMERY STREET,San Francisco,Commercial,1908.0,,,0.0,0,,,75880,PG&E,Financial District/South Beach,94104,32.0,32.0,184.2,92.0,-122.40241859588274,37.78924954903801
2016,0292/002_2016,One Montgomery,1 MONTGOMERY STREET,San Francisco,Commercial,1908.0,,,0.0,0,,,75880,PG&E,Financial District/South Beach,94104,33.9,33.9,223.0,82.0,-122.40241859588274,37.78924954903801
2015,0292/002_2015,One Montgomery,1 MONTGOMERY STREET,San Francisco,Commercial,1908.0,,,0.0,0,,,75880,PG&E,Financial District/South Beach,94104,49.5,49.5,282.6,72.0,-122.40241859588274,37.78924954903801
2014,0292/002_2014,One Montgomery,1 MONTGOMERY STREET,San Francisco,Commercial,1908.0,,,0.0,0,,,75880,PG&E,Financial District/South Beach,94104,39.3,39.3,236.9,78.0,-122.40241859588274,37.78924954903801
2013,0292/002_2013,One Montgomery,1 MONTGOMERY STREET,San Francisco,Commercial,1908.0,,,0.0,0,,,75880,PG&E,Financial District/South Beach,94104,42.5,42.4,250.2,79.0,-122.40241859588274,37.78924954903801
2018,0292/004_2018,One Montgomery Center Tower,120 KEARNY,San Francisco,Commercial,1982.0,,9549896.6,8.711215606288928,100,9549896.6,,1096276,PG&E,Financial District/South Beach,94104,44.0,43.8,3196.3,85.0,-122.40322265856348,37.78920347755653
2019,0292/004_2019,One Montgomery Center Tower,120 KEARNY,San Francisco,Commercial,1982.0,,10194083.2,9.298829126971674,100,10194083.2,,1096276,PG&E,Financial District/South Beach,94104,45.6,46.0,3323.8,85.0,-122.40322265856348,37.78920347755653
2020,0292/004_2020,One Montgomery Center Tower,120 KEARNY,San Francisco,Commercial,1982.0,,7460057.5,6.804908161813266,100,7460057.5,,1096276,PG&E,Financial District/South Beach,94104,29.8,29.8,2089.0,,-122.40322265856348,37.78920347755653
2021,0292/004_2021,One Montgomery Center Tower,120 KEARNY,San Francisco,Commercial,1982.0,,6587855.5,6.009303770218449,100,6587855.5,,1096276,PG&E,Financial District/South Beach,94104,29.1,29.6,1911.9,85.0,-122.40322265856348,37.78920347755653
2022,0292/004_2022,One Montgomery Center Tower,120 KEARNY,San Francisco,Commercial,1982.0,,6953022.8,6.342401730950964,100,6953022.8,,1096276,PG&E,Financial District/South Beach,94104,29.9,29.7,2143.5,91.0,-122.40322265856348,37.78920347755653
2017,0292/004_2017,One Montgomery Center Tower,120 KEARNY,San Francisco,Commercial,1982.0,,,0.0,0,,,1096276,PG&E,Financial District/South Beach,94104,43.2,44.3,3313.3,93.0,-122.40322265856348,37.78920347755653
2012,0292/004_2012,One Montgomery Center Tower,120 KEARNY,San Francisco,Commercial,1982.0,,,0.0,0,,,1096276,PG&E,Financial District/South Beach,94104,46.5,45.7,3158.82,88.0,-122.40322265856348,37.78920347755653
2011,0292/004_2011,One Montgomery Center Tower,120 KEARNY,San Francisco,Commercial,1982.0,,,0.0,0,,,1096276,PG&E,Financial District/South Beach,94104,40.3,39.2,3792.93,91.0,-122.40322265856348,37.78920347755653
2023,0292/004_2023,One Montgomery Center Tower,120 KEARNY,San Francisco,Commercial,1982.0,,7072423.4,6.4513164568046735,100,7072423.4,,1096276,PG&E,Financial District/South Beach,94104,30.8,30.5,2270.2,91.0,-122.40322265856348,37.78920347755653
2024,0292/004_2024,One Montgomery Center Tower,120 KEARNY,San Francisco,Commercial,1982.0,,6718401.9,6.128385461325433,100,6718401.9,,1096276,PG&E,Financial District/South Beach,94104,29.0,28.3,2028.47,90.0,-122.40322265856348,37.78920347755653
2018,0292/009_2018,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,775170.1,6.551859051837076,100,775170.1,,118313,PG&E,Financial District/South Beach,94104,39.4,39.4,275.1,98.0,-122.40349560265416,37.789607397201394
2019,0292/009_2019,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,734437.1,6.207577358362986,100,734437.1,,118313,PG&E,Financial District/South Beach,94104,41.4,41.4,274.3,98.0,-122.40349560265416,37.789607397201394
2020,0292/009_2020,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,479961.4,4.056708899275651,100,479961.4,,118313,PG&E,Financial District/South Beach,94104,24.4,24.4,154.3,,-122.40349560265416,37.789607397201394
2021,0292/009_2021,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,118313,PG&E,Financial District/South Beach,94104,24.6,24.6,170.5,,-122.40349560265416,37.789607397201394
2022,0292/009_2022,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,635528.4,5.371585540050544,100,635528.4,,118313,PG&E,Financial District/South Beach,94104,31.2,31.2,214.3,100.0,-122.40349560265416,37.789607397201394
2017,0292/009_2017,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,118313,PG&E,Financial District/South Beach,94104,40.3,40.3,285.8,97.0,-122.40349560265416,37.789607397201394
2016,0292/009_2016,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,118313,PG&E,Financial District/South Beach,94104,43.0,42.8,353.9,91.0,-122.40349560265416,37.789607397201394
2015,0292/009_2015,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,118313,PG&E,Financial District/South Beach,94104,44.3,43.6,346.6,91.0,-122.40349560265416,37.789607397201394
2014,0292/009_2014,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,118313,PG&E,Financial District/South Beach,94104,47.9,50.0,360.9,90.0,-122.40349560265416,37.789607397201394
2013,0292/009_2013,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,118313,PG&E,Financial District/South Beach,94104,49.4,49.6,373.8,94.0,-122.40349560265416,37.789607397201394
2012,0292/009_2012,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,,0.0,0,,,118313,PG&E,Financial District/South Beach,94104,58.0,58.5,441.41,92.0,-122.40349560265416,37.789607397201394
2023,0292/009_2023,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,631184.9,5.33487359799853,100,631184.9,,118313,PG&E,Financial District/South Beach,94104,32.6,32.6,227.6,100.0,-122.40349560265416,37.789607397201394
2024,0292/009_2024,Galleria Park Hotel,191 SUTTER ST,San Francisco,Commercial,1911.0,,607623.3,5.135727265811872,100,607623.3,,118313,PG&E,Financial District/South Beach,94104,35.0,35.0,230.59,99.0,-122.40349560265416,37.789607397201394
2018,0293/001_2018,211 Sutter Street Partners LLC,211 SUTTER ST,San Francisco,Commercial,1907.0,,399560.4,9.331380929026835,100,399560.4,,42819,PG&E,Financial District/South Beach,94108,72.5,72.5,177.4,,-122.4040524493879,37.78963350218283
2019,0293/001_2019,211 Sutter Street Partners LLC,211 SUTTER ST,San Francisco,Commercial,1907.0,,354765.2,8.285228520049511,100,354765.2,,42819,PG&E,Financial District/South Beach,94108,64.3,64.3,157.3,62.0,-122.4040524493879,37.78963350218283
2020,0293/001_2020,211 Sutter Street Partners LLC,211 SUTTER ST,San Francisco,Commercial,1907.0,,286114.7,6.681956608047829,100,286114.7,,42819,PG&E,Financial District/South Beach,94108,56.4,56.4,132.5,,-122.4040524493879,37.78963350218283
2022,0293/001_2022,211 Sutter Street Partners LLC,211 SUTTER ST,San Francisco,Commercial,1907.0,,376618.7,8.795597748662978,100,376618.7,,42819,PG&E,Financial District/South Beach,94108,67.2,67.3,172.6,22.0,-122.4040524493879,37.78963350218283
2017,0293/001_2017,211 Sutter Street Partners LLC,211 SUTTER ST,San Francisco,Commercial,1907.0,,,0.0,0,,,42819,PG&E,Financial District/South Beach,94108,74.7,74.7,191.0,,-122.4040524493879,37.78963350218283
2016,0293/001_2016,211 Sutter Street Partners LLC,211 SUTTER ST,San Francisco,Commercial,1907.0,,,0.0,0,,,42819,PG&E,Financial District/South Beach,94108,83.2,82.7,224.0,,-122.4040524493879,37.78963350218283
2015,0293/001_2015,211 Sutter Street Partners LLC,211 SUTTER ST,San Francisco,Commercial,1907.0,,,0.0,0,,,42819,PG&E,Financial District/South Beach,94108,83.0,82.5,208.1,,-122.4040524493879,37.78963350218283
2014,0293/001_2014,211 Sutter Street Partners LLC,211 SUTTER ST,San Francisco,Commercial,1907.0,,,0.0,0,,,42819,PG&E,Financial District/South Beach,94108,76.7,76.7,202.0,,-122.4040524493879,37.78963350218283
2013,0293/001_2013,211 Sutter Street Partners LLC,211 SUTTER ST,San Francisco,Commercial,1907.0,,,0.0,0,,,42819,PG&E,Financial District/South Beach,94108,49.0,49.4,104.0,,-122.4040524493879,37.78963350218283
2012,0293/001_2012,211 Sutter Street Partners LLC,211 SUTTER ST,San Francisco,Commercial,1907.0,,,0.0,0,,,42819,PG&E,Financial District/South Beach,94108,74.1,73.3,169.41,,-122.4040524493879,37.78963350218283
2020,0293/003_2020,133 KEARNY ST,133 KEARNY ST,San Francisco,Commercial,1910.0,,116539.4,3.2237731673582295,100,116539.4,,36150,PG&E,Financial District/South Beach,94108,15.9,15.9,26.4,,-122.40404217125112,37.78923458336899
2021,0293/003_2021,133 KEARNY ST,133 KEARNY ST,San Francisco,Commercial,1910.0,,210197.6,5.814594744121715,100,210197.6,,36150,PG&E,Financial District/South Beach,94108,27.2,27.2,68.4,85.0,-122.40404217125112,37.78923458336899
2022,0293/003_2022,133 KEARNY ST,133 KEARNY ST,San Francisco,Commercial,1910.0,,208400.0,5.764868603042877,100,208400.0,,36150,PG&E,Financial District/South Beach,94108,27.8,27.8,70.1,86.0,-122.40404217125112,37.78923458336899
2023,0293/003_2023,133 KEARNY ST,133 KEARNY ST,San Francisco,Commercial,1910.0,,206123.7,5.70190041493776,100,206123.7,,36150,PG&E,Financial District/South Beach,94108,26.8,26.8,67.6,86.0,-122.40404217125112,37.78923458336899
2024,0293/003_2024,133 KEARNY ST,133 KEARNY ST,San Francisco,Commercial,1910.0,,218931.5,6.056196403872752,100,218931.5,,36150,PG&E,Financial District/South Beach,94108,24.9,24.9,59.69,86.0,-122.40404217125112,37.78923458336899
2018,0293/004_2018,100 Post,100 POST ST,San Francisco,Commercial,1909.0,,477506.7,10.87046008149885,100,477506.7,,43927,PG&E,Financial District/South Beach,94108,54.2,54.2,162.0,43.0,-122.40400379298538,37.78904824583111
2021,0293/004_2021,100 Post,100 POST ST,San Francisco,Commercial,1909.0,,366861.8,8.351624285746807,100,366861.8,,43927,PG&E,Financial District/South Beach,94108,39.4,40.0,118.6,67.0,-122.40400379298538,37.78904824583111
2017,0293/004_2017,100 Post,100 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43927,PG&E,Financial District/South Beach,94108,45.2,47.1,144.1,72.0,-122.40400379298538,37.78904824583111
2016,0293/004_2016,100 Post,100 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43927,PG&E,Financial District/South Beach,94108,52.6,52.6,183.6,63.0,-122.40400379298538,37.78904824583111
2015,0293/004_2015,100 Post,100 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43927,PG&E,Financial District/South Beach,94108,52.8,52.8,178.6,59.0,-122.40400379298538,37.78904824583111
2014,0293/004_2014,100 Post,100 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43927,PG&E,Financial District/South Beach,94108,53.9,53.9,189.6,43.0,-122.40400379298538,37.78904824583111
2013,0293/004_2013,100 Post,100 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43927,PG&E,Financial District/South Beach,94108,66.0,66.0,251.0,38.0,-122.40400379298538,37.78904824583111
2012,0293/004_2012,100 Post,100 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43927,PG&E,Financial District/South Beach,94108,60.7,59.5,234.03,50.0,-122.40400379298538,37.78904824583111
2023,0293/004_2023,100 Post,100 POST ST,San Francisco,Commercial,1909.0,,429661.0,9.781250711407562,100,429661.0,,43927,PG&E,Financial District/South Beach,94108,99.6,99.6,297.1,23.0,-122.40400379298538,37.78904824583111
2018,0293/005_2018,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,355268.6,8.194597960972459,100,355268.6,,43354,PG&E,Financial District/South Beach,94108,30.4,30.4,86.6,,-122.4042916626922,37.78910165044445
2019,0293/005_2019,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,296293.3,6.8342782672879085,100,296293.3,,43354,PG&E,Financial District/South Beach,94108,25.6,25.8,72.8,,-122.4042916626922,37.78910165044445
2020,0293/005_2020,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,199819.5,4.609021082253079,100,199819.5,,43354,PG&E,Financial District/South Beach,94108,17.3,17.3,46.4,,-122.4042916626922,37.78910165044445
2021,0293/005_2021,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,155895.1,3.5958642801125618,100,155895.1,,43354,PG&E,Financial District/South Beach,94108,14.2,14.3,34.6,,-122.4042916626922,37.78910165044445
2022,0293/005_2022,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,162984.1,3.7593786040503763,100,162984.1,,43354,PG&E,Financial District/South Beach,94108,16.7,16.7,44.7,,-122.4042916626922,37.78910165044445
2017,0293/005_2017,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43354,PG&E,Financial District/South Beach,94108,33.1,33.2,101.5,,-122.4042916626922,37.78910165044445
2016,0293/005_2016,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43354,PG&E,Financial District/South Beach,94108,38.9,39.1,136.9,,-122.4042916626922,37.78910165044445
2015,0293/005_2015,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43354,PG&E,Financial District/South Beach,94108,41.8,41.8,138.5,,-122.4042916626922,37.78910165044445
2013,0293/005_2013,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43354,PG&E,Financial District/South Beach,94108,31.1,31.1,100.8,,-122.4042916626922,37.78910165044445
2012,0293/005_2012,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,,0.0,0,,,43354,PG&E,Financial District/South Beach,94108,32.9,32.9,99.97,,-122.4042916626922,37.78910165044445
2023,0293/005_2023,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,199691.4,4.60606633759284,100,199691.4,,43354,PG&E,Financial District/South Beach,94108,19.8,19.8,54.9,,-122.4042916626922,37.78910165044445
2024,0293/005_2024,126 Post Street Building,126 POST ST,San Francisco,Commercial,1909.0,,218601.5,5.042245236887023,100,218601.5,,43354,PG&E,Financial District/South Beach,94108,22.1,22.1,57.61,,-122.4042916626922,37.78910165044445
2019,0293/006_2019,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,1221882.1,10.404752416230256,100,1221882.1,,117435,PG&E,Financial District/South Beach,94108,64.2,65.0,472.8,56.0,-122.40461272441136,37.789068918827866
2020,0293/006_2020,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,731348.7,6.227689360071529,100,731348.7,,117435,PG&E,Financial District/South Beach,94108,45.1,45.1,314.0,,-122.40461272441136,37.789068918827866
2021,0293/006_2021,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,900758.5,7.670272916932771,100,900758.5,,117435,PG&E,Financial District/South Beach,94108,48.4,48.4,324.9,,-122.40461272441136,37.789068918827866
2022,0293/006_2022,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,909732.3,7.746687955038958,100,909732.3,,117435,PG&E,Financial District/South Beach,94108,48.0,48.1,347.2,73.0,-122.40461272441136,37.789068918827866
2016,0293/006_2016,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,,0.0,0,,,117435,PG&E,Financial District/South Beach,94108,54.9,55.0,474.8,71.0,-122.40461272441136,37.789068918827866
2015,0293/006_2015,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,,0.0,0,,,117435,PG&E,Financial District/South Beach,94108,64.0,63.4,532.8,60.0,-122.40461272441136,37.789068918827866
2014,0293/006_2014,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,,0.0,0,,,117435,PG&E,Financial District/South Beach,94108,58.2,58.2,476.1,69.0,-122.40461272441136,37.789068918827866
2013,0293/006_2013,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,,0.0,0,,,117435,PG&E,Financial District/South Beach,94108,55.0,54.7,447.9,76.0,-122.40461272441136,37.789068918827866
2012,0293/006_2012,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,,0.0,0,,,117435,PG&E,Financial District/South Beach,94108,62.2,62.4,487.3,82.0,-122.40461272441136,37.789068918827866
2011,0293/006_2011,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,,0.0,0,,,117435,PG&E,Financial District/South Beach,94108,61.8,60.9,494.46,83.0,-122.40461272441136,37.789068918827866
2023,0293/006_2023,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,934737.6,7.959616809298761,100,934737.6,,117435,PG&E,Financial District/South Beach,94108,50.8,,373.7,69.0,-122.40461272441136,37.789068918827866
2024,0293/006_2024,"Street Retail, Inc.",150 POST ST,San Francisco,Commercial,1908.0,,802195.9,6.830977987823052,100,802195.9,,117435,PG&E,Financial District/South Beach,94108,41.1,41.1,292.58,,-122.40461272441136,37.789068918827866
2018,0293/007_2018,180 Post Street,180 POST ST,San Francisco,Commercial,1908.0,,211567.4,5.421885651315958,100,211567.4,,39021,PG&E,Financial District/South Beach,94108,24.2,24.2,68.7,95.0,-122.40493925154962,37.78893874063947
